itemId,title,genres,imdb_id,imdb_rating,imdb_votes,metascore,runtime,MPAA_rating,imdb_genres,director,actors,year
3837,Phantasm II,Horror,tt0095863,6.5,11789,42,97,R,"Action, Fantasy, Horror, Sci-Fi, Thriller",Don Coscarelli,"James Le Gros, Reggie Bannister, Angus Scrimm, Paula Irvine",1988
3838,Phantasm III: Lord of the Dead,Horror,tt0110823,6.1,7207,0,91,R,"Action, Fantasy, Horror, Sci-Fi",Don Coscarelli,"Reggie Bannister, A Michael Baldwin, Bill Thornbury, Gloria Lynne Henry",1994
3839,Phantasm IV: Oblivion,Horror,tt0138703,5.7,5848,0,90,R,"Fantasy, Horror, Sci-Fi",Don Coscarelli,"A Michael Baldwin, Reggie Bannister, Bill Thornbury, Heidi Marnhout",1998
3840,Pumpkinhead,Horror,tt0095925,6.2,17629,0,86,R,"Fantasy, Horror",Stan Winston,"Lance Henriksen, Jeff East, John D'Aquino, Kimberly Ross",1988
3841,Air America,"Action, Comedy",tt0099005,5.8,24812,33,113,R,"Action, Comedy",Roger Spottiswoode,"Mel Gibson, Robert Downey Jr, Nancy Travis, Ken Jenkins",1990
3842,Make Them Die Slowly (Cannibal Ferox),Horror,tt0082700,5.2,7949,0,93,NOT RATED,"Adventure, Horror",Umberto Lenzi,"Giovanni Lombardo Radice, Lorraine De Selle, Danilo Mattei, Zora Kerova",1980
3843,Sleepaway Camp,Horror,tt0086320,6.3,21378,58,84,R,Horror,Robert Hiltzik,"Felissa Rose, Jonathan Tiersten, Karen Fields, Christopher Collet",1983
3844,Steel Magnolias,Drama,tt0098384,7.3,41126,56,117,PG,"Comedy, Drama, Romance",Herbert Ross,"Sally Field, Dolly Parton, Shirley MacLaine, Daryl Hannah",1989
3845,And God Created Woman (Et Dieu&#8230;Cra la Femme),Drama,tt0049189,6.3,6466,0,90,PG,"Drama, Romance",Roger Vadim,"Brigitte Bardot, Curd Jurgens, JeanLouis Trintignant, Jane Marken",1956
3846,Easy Money,Comedy,tt0085470,6.3,6994,48,95,R,Comedy,James Signorelli,"Rodney Dangerfield, Joe Pesci, Geraldine Fitzgerald, Candice Azzara",1983
3847,"Ilsa, She Wolf of the SS",Horror,tt0071650,5.2,6399,0,96,R,"Drama, Horror, Thriller, War",Don Edmonds,"Dyanne Thorne, Gregory Knoph, Tony Mumolo, Maria Marx",1974
3848,Silent Fall,"Drama, Thriller",tt0111187,5.9,3265,0,101,R,"Drama, Mystery, Thriller",Bruce Beresford,"Richard Dreyfuss, Linda Hamilton, John Lithgow, JT Walsh",1994
3849,"Spiral Staircase, The",Thriller,tt0038975,7.5,7309,0,83,APPROVED,"Drama, Mystery, Thriller",Robert Siodmak,"Dorothy McGuire, George Brent, Ethel Barrymore, Kent Smith",1946
3850,Whatever Happened to Aunt Alice?,"Crime, Thriller",tt0065206,7.1,1761,0,101,M,"Crime, Drama, Mystery, Thriller","Lee H Katzin, Bernard Girard","Geraldine Page, Ruth Gordon, Rosemary Forsyth, Robert Fuller",1969
3851,I'm the One That I Want,Comedy,tt0251739,7.5,1099,81,96,UNRATED,"Documentary, Comedy",Lionel Coleman,Margaret Cho,2000
3852,"Tao of Steve, The",Comedy,tt0234853,6.7,7079,70,87,R,"Comedy, Drama, Romance",Jenniphr Goodman,"Donal Logue, Ayelet Kaznelson, John Hines, John Harrington Bland",2000
3853,"Tic Code, The",Drama,tt0165986,6.5,394,64,91,R,Drama,Gary Winick,"Chris Marquette, Polly Draper, Carol Kane, Desmond Robertson",1998
3854,Aime & Jaguar,"Drama, Romance",,0.0,0,0,0,,nan,nan,nan,1999
3855,"Affair of Love, An (Une Liaison Pornographique)","Drama, Romance",tt0204709,7.2,4973,67,80,R,"Drama, Romance",Frederic Fonteyne,"Nathalie Baye, Sergi Lopez, Jacques Viala, Paul Pavel",1999
3856,Autumn Heart,Drama,tt0120593,6.5,167,0,110,,Drama,Steven Maler,"Tyne Daly, Marla Sucharetza, Marceline Hugot, Ally Sheedy",1999
3857,Bless the Child,Thriller,tt0163983,5.1,13037,17,107,R,"Crime, Drama, Horror",Chuck Russell,"Kim Basinger, Jimmy Smits, Holliston Coleman, Rufus Sewell",2000
3858,Cecil B. Demented,Comedy,tt0173716,6.2,12382,57,87,R,"Comedy, Crime, Thriller",John Waters,"Melanie Griffith, Stephen Dorff, Alicia Witt, Adrian Grenier",2000
3859,"Eyes of Tammy Faye, The",Documentary,tt0233687,7.2,1420,69,79,PG-13,"Documentary, Biography","Fenton Bailey, Randy Barbato","RuPaul, Tammy Faye Bakker, Virginia Fairchild, Johnny Grover",2000
3860,"Opportunists, The",Crime,tt0138681,5.8,1062,71,90,R,"Comedy, Crime, Drama",Myles Connell,"Christopher Walken, Peter McDonald, Anne Pitoniak, Kate Burton",1999
3861,"Replacements, The",Comedy,tt0191397,6.5,53539,30,118,PG-13,"Comedy, Sport",Howard Deutch,"Keanu Reeves, Gene Hackman, Brooke Langton, Orlando Jones",2000
3862,About Adam,Comedy,tt0199314,5.9,5967,64,97,R,"Comedy, Romance",Gerard Stembridge,"Tommy Tiernan, Kate Hudson, Frances O'Connor, Stewart Roche",2000
3863,"Cell, The","Sci-Fi, Thriller",tt0209958,6.3,88614,40,107,R,"Horror, Sci-Fi, Thriller",Tarsem Singh,"Jennifer Lopez, Colton James, Dylan Baker, Marianne JeanBaptiste",2000
3864,Godzilla 2000 (Gojira ni-sen mireniamu),"Action, Adventure, Sci-Fi",tt0188640,6.1,6499,41,99,PG,"Action, Adventure, Drama, Sci-Fi, Thriller",Takao Okawara,"Takehiro Murata, Hiroshi Abe, Naomi Nishida, Mayu Suzuki",1999
3865,"Original Kings of Comedy, The","Comedy, Documentary",tt0236388,6.7,5008,76,115,R,"Comedy, Documentary",Spike Lee,"Steve Harvey, DL Hughley, Cedric the Entertainer, Bernie Mac",2000
3866,Sunset Strip,Comedy,tt0178050,5.7,1375,33,90,R,"Comedy, Drama",Adam Collis,"Simon Baker, Anna Friel, Nick Stahl, Rory Cochrane",2000
3867,All the Rage (a.k.a. It's the Rage),Drama,tt0176426,5.5,1655,39,99,R,"Comedy, Drama",James D Stern,"Joan Allen, Jeff Daniels, Robert Forster, Andre Braugher",1999
3868,"Naked Gun: From the Files of Police Squad!, The",Comedy,tt0095705,7.6,133509,76,85,PG-13,"Comedy, Crime",David Zucker,"Leslie Nielsen, Priscilla Presley, Ricardo Montalban, George Kennedy",1988
3869,"Naked Gun 2 1/2: The Smell of Fear, The",Comedy,tt0102510,6.9,95301,65,85,PG-13,"Comedy, Crime",David Zucker,"Leslie Nielsen, Priscilla Presley, George Kennedy, OJ Simpson",1991
3870,Our Town,Drama,tt0032881,6.8,1840,0,90,NOT RATED,"Drama, Romance",Sam Wood,"William Holden, Martha Scott, Fay Bainter, Beulah Bondi",1940
3871,Shane,"Drama, Western",tt0046303,7.7,32845,0,118,NOT RATED,"Drama, Western",George Stevens,"Alan Ladd, Jean Arthur, Van Heflin, Brandon De Wilde",1953
3872,"Suddenly, Last Summer",Drama,tt0053318,7.6,12313,0,114,APPROVED,"Drama, Mystery, Thriller",Joseph L Mankiewicz,"Elizabeth Taylor, Katharine Hepburn, Montgomery Clift, Albert Dekker",1959
3873,Cat Ballou,"Comedy, Western",tt0059017,6.9,12052,0,97,Not Rated,"Comedy, Romance, Western",Elliot Silverstein,"Lee Marvin, Jane Fonda, Michael Callan, Dwayne Hickman",1965
3874,"Couch in New York, A","Comedy, Romance",tt0118018,6.0,1618,0,108,R,"Comedy, Romance",Chantal Akerman,"Juliette Binoche, William Hurt, Stephanie Buttle, Barbara Garrick",1996
3875,"Devil Rides Out, The",Horror,tt0062885,7.0,6592,0,95,G,Horror,Terence Fisher,"Christopher Lee, Charles Gray, Nike Arrighi, Leon Greene",1968
3876,Jerry & Tom,Drama,,0.0,0,0,0,,nan,nan,nan,1998
3877,Supergirl,"Action, Adventure, Fantasy",tt0088206,4.4,16590,42,150,PG,"Action, Adventure, Fantasy, Romance, Sci-Fi",Jeannot Szwarc,"Faye Dunaway, Helen Slater, Peter O'Toole, Hart Bochner",1984
3878,X: The Unknown,Sci-Fi,tt0049967,6.2,2261,0,81,APPROVED,"Horror, Sci-Fi","Leslie Norman, Joseph Losey","Dean Jagger, Edward Chapman, Leo McKern, Anthony Newley",1956
3879,"Art of War, The",Action,tt0160009,5.7,27205,30,117,R,"Action, Adventure, Crime, Thriller",Christian Duguay,"Wesley Snipes, Anne Archer, Maury Chaykin, Marie Matiko",2000
3880,"Ballad of Ramblin' Jack, The",Documentary,tt0236008,7.8,289,72,112,PG-13,"Documentary, Biography, Music",Aiyana Elliott,"Jack Elliott, Gil Gross, Arlo Guthrie, Kris Kristofferson",2000
3881,Bittersweet Motel,Documentary,tt0168515,8.1,599,47,82,,Documentary,Todd Phillips,"Trey Anastasio, Jon Fishman, Mike Gordon, Page McConnell",2000
3882,Bring It On,Comedy,tt0204946,6.0,79997,52,98,PG-13,"Comedy, Romance, Sport",Peyton Reed,"Kirsten Dunst, Eliza Dushku, Jesse Bradford, Gabrielle Union",2000
3883,Catfish in Black Bean Sauce,"Comedy, Drama",tt0162903,6.6,428,46,119,PG-13,"Comedy, Drama",Chi Muoi Lo,"Chi Muoi Lo, Sanaa Lathan, Paul Winfield, Mary Alice",2000
3884,"Crew, The",Comedy,tt0198386,5.6,4319,37,88,PG-13,"Crime, Comedy",Michael Dinner,"Richard Dreyfuss, Burt Reynolds, Dan Hedaya, Seymour Cassel",2000
3885,Love & Sex,"Comedy, Romance",tt0234137,6.2,4948,44,82,R,"Comedy, Romance, Drama",Valerie Breiman,"Famke Janssen, Jon Favreau, Noah Emmerich, Ann Magnuson",2000
3886,Steal This Movie!,Drama,tt0161216,6.4,2122,36,107,R,"Biography, Drama, Romance",Robert Greenwald,"Vincent D'Onofrio, Janeane Garofalo, Jeanne Tripplehorn, Kevin Pollak",2000
3887,Went to Coney Island on a Mission From God... Be Back by Five,Drama,tt0157182,6.4,251,42,94,R,Drama,Richard Schenkman,"Jon Cryer, Rick Stear, Rafael Baez, Ione Skye",1998
3888,Skipped Parts,"Drama, Romance",tt0209322,6.4,2996,0,100,R,"Comedy, Drama, Romance",Tamra Davis,"Drew Barrymore, Jennifer Jason Leigh, Mischa Barton, Bug Hall",2000
3889,Highlander: Endgame,"Action, Adventure, Fantasy",tt0144964,4.6,18151,21,87,R,"Action, Adventure, Fantasy, Sci-Fi",Douglas Aarniokoski,"Adrian Paul, Christopher Lambert, Bruce Payne, Lisa Barbuscia",2000
3890,Back Stage,Documentary,tt0259207,5.6,286,29,86,R,Documentary,Chris Fiore,"Jay Z, DMX, Method Man, Redman",2000
3891,Turn It Up,"Crime, Drama",tt0216772,4.4,1050,18,86,R,"Crime, Drama, Action, Music",Robert Adetuyi,"Pras Michel, Ja Rule, Jason Statham, Vondie CurtisHall",2000
3892,Anatomy (Anatomie),Horror,tt0187696,6.1,10979,33,103,R,"Horror, Thriller",Stefan Ruzowitzky,"Franka Potente, Benno Furmann, Anna Loos, Sebastian Blomberg",2000
3893,Nurse Betty,"Comedy, Thriller",tt0171580,6.2,31648,69,110,R,"Comedy, Crime, Drama, Romance",Neil LaBute,"Morgan Freeman, Renee Zellweger, Chris Rock, Greg Kinnear",2000
3894,Solas,Drama,tt0190798,7.7,2981,75,101,R,Drama,Benito Zambrano,"Maria Galiana, Ana Fernandez, Carlos AlvarezNovoa, Antonio Dechent",1999
3895,"Watcher, The","Crime, Thriller",tt0204626,5.3,24025,22,97,R,"Crime, Horror, Mystery, Thriller",Joe Charbanic,"James Spader, Marisa Tomei, Keanu Reeves, Ernie Hudson",2000
3896,"Way of the Gun, The","Crime, Thriller",tt0202677,6.7,29988,49,119,R,"Action, Crime, Drama, Thriller",Christopher McQuarrie,"Ryan Phillippe, Benicio Del Toro, Juliette Lewis, Taye Diggs",2000
3897,Almost Famous,"Comedy, Drama",tt0181875,7.9,232628,90,122,R,"Adventure, Comedy, Drama, Music",Cameron Crowe,"Billy Crudup, Frances McDormand, Kate Hudson, Jason Lee",2000
3898,Bait,"Action, Comedy",tt0211938,5.8,9860,39,119,R,"Action, Comedy, Crime, Thriller",Antoine Fuqua,"Jamie Foxx, David Morse, Robert Pastorelli, Doug Hutchison",2000
3899,Circus,Comedy,tt0191037,5.7,2036,0,95,R,"Crime, Thriller, Drama",Rob Walker,"John Hannah, Famke Janssen, Peter Stormare, Eddie Izzard",2000
3900,Crime and Punishment in Suburbia,"Comedy, Drama",tt0197384,5.9,2785,32,100,R,"Drama, Thriller",Rob Schmidt,"Monica Keena, Ellen Barkin, Michael Ironside, Vincent Kartheiser",2000
3901,Duets,"Comedy, Drama",tt0134630,6.0,8773,40,112,R,"Comedy, Drama, Music, Romance",Bruce Paltrow,"Lochlyn Munro, Carol Alexander, Michael Rogers, Huey Lewis",2000
3902,Goya in Bordeaux (Goya en Bodeos),Drama,tt0210717,6.8,1472,61,100,R,"Biography, Drama, War",Carlos Saura,"Francisco Rabal, Jose Coronado, Dafne Fernandez, Eulalia Ramon",1999
3903,Urbania,Drama,tt0182508,7.0,2815,73,103,R,Drama,Jon Shear,"Dan Futterman, Sam Ball, Lothaire Bluteau, Alan Cumming",2000
3904,"Uninvited Guest, An",Drama,tt0188694,5.5,479,0,116,R,Thriller,Timothy Wayne Folsome,"Mekhi Phifer, Mari Morrow, Malinda Williams, Mel Jackson",2000
3905,"Specials, The",Comedy,tt0181836,5.9,2085,38,82,R,"Action, Comedy, Fantasy, Sci-Fi",Craig Mazin,"Jordan Ladd, Rob Lowe, Jamie Kennedy, Mike Schwartz",2000
3906,Under Suspicion,Crime,tt0164212,6.5,20557,43,110,R,"Crime, Drama, Thriller",Stephen Hopkins,"Gene Hackman, Morgan Freeman, Thomas Jane, Monica Bellucci",2000
3907,"Prince of Central Park, The",Drama,tt0170452,5.2,509,22,109,PG-13,"Action, Adventure, Drama",John Leekley,"Kathleen Turner, Danny Aiello, Cathy Moriarty, Frankie Nasso",1999
3908,Urban Legends: Final Cut,Horror,tt0192731,4.2,14717,16,97,R,"Horror, Mystery, Thriller",John Ottman,"Jennifer Morrison, Matthew Davis, Hart Bochner, Loretta Devine",2000
3909,Woman on Top,"Comedy, Romance",tt0206420,5.3,9445,41,92,R,"Comedy, Fantasy, Romance",Fina Torres,"Penelope Cruz, Murilo Benicio, Harold Perrineau, Mark Feuerstein",2000
3910,Dancer in the Dark,"Drama, Musical",tt0168629,8.0,92171,61,140,R,"Crime, Drama, Musical",Lars von Trier,"Bjork, Catherine Deneuve, David Morse, Peter Stormare",2000
3911,Best in Show,Comedy,tt0218839,7.5,50712,78,90,PG-13,Comedy,Christopher Guest,"Jay Brazeau, Parker Posey, Michael Hitchcock, Catherine O'Hara",2000
3912,Beautiful,"Comedy, Drama",tt0210567,5.4,3482,23,112,PG-13,"Drama, Comedy",Sally Field,"Minnie Driver, Joey Lauren Adams, Hallie Eisenberg, Kathleen Turner",2000
3913,Barenaked in America,Documentary,tt0211219,7.2,257,52,89,,Documentary,Jason Priestley,"Steven Page, Ed Robertson, Jim Creeggan, Tyler Stewart",1999
3914,"Broken Hearts Club, The",Drama,tt0222850,7.0,6570,51,94,R,"Comedy, Drama, Romance",Greg Berlanti,"Ben Weber, Timothy Olyphant, Matt McGrath, Zach Braff",2000
3915,Girlfight,Drama,tt0210075,6.8,8817,70,110,R,"Drama, Sport",Karyn Kusama,"Michelle Rodriguez, Jaime Tirelli, Paul Calderon, Santiago Douglas",2000
3916,Remember the Titans,Drama,tt0210945,7.8,182255,48,113,PG,"Biography, Drama, Sport",Boaz Yakin,"Denzel Washington, Will Patton, Wood Harris, Ryan Hurst",2000
3917,Hellraiser,Horror,tt0093177,7.0,90818,57,94,R,"Horror, Thriller",Clive Barker,"Andrew Robinson, Clare Higgins, Ashley Laurence, Sean Chapman",1987
3918,Hellbound: Hellraiser II,Horror,tt0095294,6.5,36661,41,97,R,"Horror, Thriller",Tony Randel,"Clare Higgins, Ashley Laurence, Kenneth Cranham, Imogen Boorman",1988
3919,Hellraiser III: Hell on Earth,Horror,tt0104409,5.5,24333,50,97,R,Horror,Anthony Hickox,"Kevin Bernhardt, Lawrence Mortorff, Terry Farrell, Ken Carpenter",1992
3920,"Faraway, So Close (In Weiter Ferne, So Nah!)","Drama, Fantasy",tt0107209,7.3,6731,0,140,PG-13,"Drama, Fantasy, Romance",Wim Wenders,"Otto Sander, Peter Falk, Horst Buchholz, Mikhail Gorbachev",1993
3921,Beach Party,Comedy,tt0056860,5.8,1534,0,101,NOT RATED,"Comedy, Musical, Romance",William Asher,"Robert Cummings, Dorothy Malone, Frankie Avalon, Annette Funicello",1963
3922,Bikini Beach,Comedy,tt0057887,5.5,1125,0,99,APPROVED,"Comedy, Musical, Romance",William Asher,"Frankie Avalon, Annette Funicello, Martha Hyer, Don Rickles",1964
3923,Return of the Fly,"Horror, Sci-Fi",tt0053219,5.8,3736,0,80,Approved,"Drama, Fantasy, Horror, Sci-Fi",Edward Bernds,"Vincent Price, Brett Halsey, David Frankham, John Sutton",1959
3924,Pajama Party,Comedy,tt0058440,4.5,788,0,82,,"Comedy, Musical, Romance, Sci-Fi",Don Weis,"Tommy Kirk, Annette Funicello, Elsa Lanchester, Harvey Lembeck",1964
3925,Stranger Than Paradise,Comedy,tt0088184,7.6,30303,86,89,R,"Comedy, Drama",Jim Jarmusch,"John Lurie, Eszter Balint, Richard Edson, Cecillia Stark",1984
3926,Voyage to the Bottom of the Sea,"Adventure, Sci-Fi",tt0055608,6.1,5003,0,105,PG,"Action, Adventure, Sci-Fi",Irwin Allen,"Walter Pidgeon, Joan Fontaine, Barbara Eden, Peter Lorre",1961
3927,Fantastic Voyage,"Adventure, Sci-Fi",tt0060397,6.8,14799,0,100,PG,"Adventure, Family, Sci-Fi",Richard Fleischer,"Stephen Boyd, Raquel Welch, Edmond O'Brien, Donald Pleasence",1966
3928,Abbott and Costello Meet Frankenstein,"Comedy, Horror",tt0040068,7.6,12847,0,83,NOT RATED,"Comedy, Fantasy, Horror, Sci-Fi",Charles Barton,"Bud Abbott, Lou Costello, Lon Chaney Jr, Bela Lugosi",1948
3929,"Bank Dick, The",Comedy,tt0032234,7.3,6050,0,72,NOT RATED,Comedy,Edward F Cline,"WC Fields, Cora Witherspoon, Una Merkel, Evelyn Del Rio",1940
3930,"Creature From the Black Lagoon, The",Horror,tt0046876,7.0,22408,0,79,G,"Horror, Sci-Fi",Jack Arnold,"Richard Carlson, Julie Adams, Richard Denning, Antonio Moreno",1954
3931,"Giant Gila Monster, The","Horror, Sci-Fi",tt0052846,3.4,3110,0,74,Not Rated,"Horror, Sci-Fi",Ray Kellogg,"Don Sullivan, Fred Graham, Lisa Simone, Shug Fisher",1959
3932,"Invisible Man, The","Horror, Sci-Fi",tt0024184,7.7,25493,0,71,Not Rated,"Horror, Sci-Fi",James Whale,"Claude Rains, Gloria Stuart, William Harrigan, Henry Travers",1933
3933,"Killer Shrews, The","Horror, Sci-Fi",tt0052969,3.9,3902,0,69,NOT RATED,"Horror, Sci-Fi",Ray Kellogg,"James Best, Ingrid Goude, Ken Curtis, Gordon McLendon",1959
3934,Kronos,Sci-Fi,tt0050610,5.8,1486,0,78,Not Rated,"Action, Drama, Horror, Romance, Sci-Fi",Kurt Neumann,"Jeff Morrow, Barbara Lawrence, John Emery, George O'Hanlon",1957
3935,Kronos,Horror,tt0071276,6.6,3555,0,91,R,"Adventure, Horror, Mystery",Brian Clemens,"Horst Janson, John Carson, Shane Briant, Caroline Munro",1973
3936,"Phantom of the Opera, The","Drama, Thriller",tt0036261,6.5,5465,0,92,APPROVED,"Drama, Horror, Music, Romance, Thriller",Arthur Lubin,"Nelson Eddy, Susanna Foster, Claude Rains, Edgar Barrier",1943
3937,Runaway,"Sci-Fi, Thriller",tt0088024,5.9,10264,50,99,PG-13,"Action, Crime, Sci-Fi, Thriller",Michael Crichton,"Tom Selleck, Cynthia Rhodes, Gene Simmons, Kirstie Alley",1984
3938,"Slumber Party Massacre, The",Horror,tt0084695,5.7,8125,0,77,R,Horror,Amy Holden Jones,"Michelle Michaels, Robin Stille, Michael Villella, Debra De Liso",1982
3939,"Slumber Party Massacre II, The",Horror,tt0093996,4.5,3121,0,77,R,"Comedy, Horror, Music",Deborah Brock,"Crystal Bernard, Jennifer Rhodes, Kimberly McArthur, Patrick Lowe",1987
3940,"Slumber Party Massacre III, The",Horror,tt0100639,4.6,2011,0,87,R,"Comedy, Horror",Sally Mattison,"Keely Christian, Brittain Frye, Michael Harris, David Greenlee",1990
3941,Sorority House Massacre,Horror,tt0091990,4.3,2198,0,74,R,Horror,Carol Frank,"Angela O'Neill, Wendy Martel, Pamela Ross, Nicole Rio",1986
3942,Sorority House Massacre II,Horror,tt0100663,4.6,1697,0,77,UNRATED,"Comedy, Horror, Thriller",Jim Wynorski,"Gail Thackray, Melissa Moore, Stacia Zhivago, Barbii",1990
3943,Bamboozled,Comedy,tt0215545,6.5,9440,50,135,R,"Comedy, Drama, Music",Spike Lee,"Damon Wayans, Savion Glover, Jada Pinkett Smith, Tommy Davidson",2000
3944,Bootmen,"Comedy, Drama",tt0210584,6.2,2105,45,95,R,"Comedy, Drama, Romance",Dein Perry,"Vaughan Sheffield, Christian Patterson, Lisa Perry, Sam Worthington",2000
3945,Digimon: The Movie,"Adventure, Animation, Children's",tt0259974,6.0,6149,20,82,PG,"Animation, Action, Adventure, Family, Sci-Fi","Mamoru Hosoda, Shigeyasu Yamauchi","Lara Jill Miller, Joshua Seth, Bob Papenbrook, David Lodge",2000
3946,Get Carter,"Action, Drama, Thriller",tt0208988,5.1,30480,24,102,R,"Action, Crime, Drama, Thriller",Stephen Kay,"Sylvester Stallone, Miranda Richardson, Rachael Leigh Cook, Rhona Mitra",2000
3947,Get Carter,Thriller,tt0067128,7.5,25602,0,112,R,"Crime, Thriller",Mike Hodges,"Michael Caine, Ian Hendry, Britt Ekland, John Osborne",1971
3948,Meet the Parents,Comedy,tt0212338,7.0,290199,73,108,PG-13,"Comedy, Romance",Jay Roach,"Robert De Niro, Ben Stiller, Teri Polo, Blythe Danner",2000
3949,Requiem for a Dream,Drama,tt0180093,8.3,686734,68,102,R,Drama,Darren Aronofsky,"Ellen Burstyn, Jared Leto, Jennifer Connelly, Marlon Wayans",2000
3950,Tigerland,Drama,tt0170691,7.0,36008,55,101,R,"Drama, War",Joel Schumacher,"Colin Farrell, Matthew Davis, Clifton Collins Jr, Tom Guiry",2000
3951,Two Family House,Drama,tt0202641,7.3,1515,79,108,R,"Comedy, Drama, Romance",Raymond De Felitta,"Michael Rispoli, Kelly Macdonald, Kathrine Narducci, Kevin Conway",2000
3952,"Contender, The","Drama, Thriller",tt0208874,7.0,21861,59,126,R,"Drama, Thriller",Rod Lurie,"Gary Oldman, Joan Allen, Jeff Bridges, Christian Slater",2000
3457,Waking the Dead,Drama,tt0127349,6.6,6354,59,105,R,"Drama, Mystery, Romance, Thriller",Keith Gordon,"Billy Crudup, Bill Haugland, Nelson Landrieu, Ivonne Coll",1999
3458,Blood and Sand (Sangre y Arena),"Drama, Romance",tt0098251,4.7,864,0,113,R,"Drama, Romance",Javier Elorrieta,"Christopher Rydell, Sharon Stone, Ana Torrent, Guillermo Montesinos",1989
3459,Gothic,"Drama, Horror",tt0091142,5.8,6399,0,87,R,Horror,Ken Russell,"Gabriel Byrne, Julian Sands, Natasha Richardson, Myriam Cyr",1986
3460,Hillbillys in a Haunted House,Comedy,tt0061765,2.3,817,0,86,TV-G,"Comedy, Family, Horror",Jean Yarbrough,"Ferlin Husky, Joi Lansing, Don Bowman, John Carradine",1967
3461,Lord of the Flies,"Adventure, Drama, Thriller",tt0057261,7.0,15723,0,92,Not Rated,"Adventure, Drama, Thriller",Peter Brook,"James Aubrey, Tom Chapin, Hugh Edwards, Roger Elwin",1963
3462,Modern Times,Comedy,tt0027977,8.5,185645,96,87,G,"Comedy, Drama, Family, Romance",Charles Chaplin,"Charles Chaplin, Paulette Goddard, Henry Bergman, Tiny Sandford",1936
3463,Last Resort,Comedy,tt0110629,2.8,1348,0,90,PG-13,Comedy,Rafal Zielinski,"Corey Feldman, Corey Haim, Maureen Flannigan, Demetra Hampton",1994
3464,Solar Crisis,"Sci-Fi, Thriller",tt0100649,3.8,1454,0,112,PG-13,"Sci-Fi, Thriller",Richard C Sarafian,"Tim Matheson, Charlton Heston, Peter Boyle, Annabel Schofield",1993
3465,That's Life!,Drama,tt0092079,6.1,1044,0,102,PG-13,"Comedy, Drama",Blake Edwards,"Jack Lemmon, Julie Andrews, Sally Kellerman, Robert Loggia",1986
3466,Heart and Souls,"Comedy, Fantasy",tt0107091,6.9,14656,0,104,PG-13,"Comedy, Drama, Fantasy, Romance",Ron Underwood,"Robert Downey Jr, Charles Grodin, Alfre Woodard, Kyra Sedgwick",1993
